@relation I__fullcorpus_sentence_coae2014

@attribute text string
@attribute @@class@@ {0,1}

@data
'我 想 换 手机 ， 我 想 买 三星 板砖 机 ， 我要 拿 今年 的 压岁钱 买 我',1
'难得 种色',1
'前 文 笔者 提到 ， 小米 合作 了 700 多家 供应商 ， 而 这些 供应商 同时 也 是 苹果 ， 谷歌 ， 三星 ， 摩托罗拉 ， 索爱 ， 诺基亚 以及 国内 众多 厂商 的 供应 合作伙伴 。 小米 手机 在 发布会 后 ， 其 高性能 和 低 价格 震惊 了 业界 ， 显然 如果 任由 小米 发展 下去 ， 将会 对 以上 手机 企业 造',1
'“ 玻璃 种 ~ 冰种 的 翡翠 ， 似透 非透 、 温温和和 、 深不可测 ， 极大 地 迎合 了 中国 人 温文尔雅 、 含而不露 、 保持 中庸 的 儒家 行为准则 ” 。',1
'这爷 太 舒服 了 ！ 捧 着 部 三星 七寸 手机 看 飞虎 。 理都',1
'我特 喜欢 用 强光照 在 翡翠 上 的 色',1
'新品 极透 玻璃 种 翡翠 叶子 ， 寓意 事业有成 ， 合眼 缘 的 可以 询价 ， 余料 做 的 挂件 ，',1
云南,1
'红色 翡翠 手镯   热情 欢乐 吉祥 喜气',1
'极品 翡翠 ！ 从 仙境 跌落 凡',1
'亲眼看到 “ 鸟叔 ” 在 海云 三星 店门口 跳舞 ， 我 在 这 逛街 ， 对 这款 三星 5',1
'# 我要 Note Ⅱ # 三星 的 手机 真的 越做越 好看   喜欢 博少   ormor',1
'翡翠 是 由 铝 、 硅 、 钠 为 主要 成分 组成 的 ， 为 钠 铝硅酸盐 矿物 ， 还 含有 微量 的 钙 、 镁 、 铁 、 铬 等 。 其中 铁 与 铬 对 人体 有 保护 心脏 ， 减少 心律失常 的 作用 。 翡翠 的 良好 导热性 使人 佩带 后 感觉 清凉 ， 可以 使 心情舒畅 ， 对 调节 身心 也 能 起',1
'不 知道 从 何时 开始 ， 我 比较 喜欢 三星 的 手机 ， 虽然 他 掉价 也 比较 快 ， 但 也 阻挡',1
'三星 手机 no',1
'一大早 手机 就 华华 丽丽 地 摔 了 两次 ， 最后 次 还 摔 水坑 里 了 ， 居然 还 能 用',1
'由于 和田玉 和 翡翠 都 是 属于 玉类 ， 是 矿物 的 集合体 ， 目前 科学 鉴定 后 只能 说 它们 在 成分 上 都 绝对 不含 对 人体 有害 甚至 辐射 的 成分 ， 并且 文化底蕴 很深 ， 外观 漂亮 ，',1
'透 的 很漂亮 ！ 设计 也 精美 ！ ~ 我 本人 还',1
黄翡,1
'朋友 的 珠宝店 ， 天雅 三层 3C11 号 ， 好多 美丽 的 珠宝 翡翠 哦   我 在 # 天雅 红桥 大厦 #   http : / / t . cn',1
漂亮,1
'一直 使用 NOKIA 的 我 ， 终于 换 了 一款 三星 i9008 手机 ， 各项 功能 熟悉 中 。 即将 停用 联通 号 手机 。 最 郁闷 的 是 手机号 搬迁 中 丢 了 部分 。 哈 ， 发现 新 功能 ： 给 手机 一 耳光 能 立马 截屏 。 要是 电脑 也 能 如此 ， 我 的 工作 效',1
'被 称为 “ 玉中 之王 ” 的 翡翠 ， 因 其 色泽 温润 、 寓意 祥和 ， 自古以来 便 深受 广大 东方女性 的 喜爱 。 近年来 ， 随着 消费者 对 现代 时尚 、 个性 的 追求 越来越 强烈 ， 翡翠 这一 充满 古典 韵味 的 饰物 也 开始 慢慢 发生变化 ， 而 显得 更加 时髦',1
'其实 三',1
'# 大 手机 显脸 小 #   这个 三星 手机 最',1
'超值 推荐 ， 糯种椿色 翡翠 贵妃 镯 ， 肉眼 不见 綹 裂及 石纹 。 绝对 天然 a 货 ！ 绝对 超值 ！ 大家 快来 抢',1
'此款 百合 造型 翡翠 挂件 唯美 得 如同 沧海遗珠 一般 ， 如 晶莹 泪珠 一般 通透 、 纯净 ， 高贵 的 质地 宛如 天山 仙泉般 透水 欲滴 充盈 得 仿佛 水 快要 从里 溢出   一般 。 闪耀 的 荧光 散发 着 悠然 而 神秘 的 光芒 ， 实在 是 让 人 爱不释',1
'好 漂亮 的 一个 观音 翡',1
'冰种 阳绿 缅甸 翡翠 寿桃 挂件     详情 ： 玉型 品相 端正 ， 精致 圆润 ； 雕刻 精湛 ， 栩栩如生 ， 抛光 出水 效果 极佳 ； 佩戴 美翠 ， 和谐 美满 ， 幸福 安康 ， 福禄双全 、 福寿 万代 。 [ 呵呵 ]   翠 王朝 - 徐雪丹',1
'满水 满色 的 翡翠 之美 ， 无需 任何 的 修饰 。 这次 北京 珠宝展 ， 一颗 宝 怡和 的 翡翠 蛋面 ， 让 我 足足 看 了 半个 小',1
'。 。 。 在 三星 的 facebook 主页 上 看 了 关于 note2 的 smart   features 才 发现 这 机子 有 好多 我 不 知道 的 牛 逼 亮点 ， 毫无疑问 是 目前',1
'一紫 翡翠 菩萨 ， 通体 润泽',1
'甭管 慈禧 为何 喜欢 翡翠 ， 反正 翡翠 的 地位 非同一般 。 狭义 的 “ 玉 ” 的 分类 只有 两种 ： 软玉 — — 和田玉 和 硬玉 — — 翡翠 。 。 国人 对玉 的 定义 是 广义 的 — — 所以 说 中华民族 从来 都 是 兼容并包 的 。 广义 的 “ 玉 ” 包括 了 很 多种 多晶 质 的 矿物 ， 譬如 玛瑙 ， 青金',1
'翡翠 挺',1
'准备 收工 啦 ， 手机 展示 模特 ， 今日 玩 了 一天 的 三星 I9220 ， 那个 屏幕 真够 大 的 ， 还有 现场 用 手机 绘图 送 T恤 呢 ， 我 也 想 画 一个 呢 ， 嘻嘻 ， 明天',1
'也 是 一件 很 超值 的 宝贝 呢 ！ 玻璃 种 淡黄 加绿 缅甸 翡翠 “ 如意 金蟾 ” 挂件   尺寸 39.2 * 19.3 * 6mm （ 高 / 宽 / 厚 ） 玻璃 种 的 质地 还 带有 淡黄 翡 ， 没有 色差 且 雕刻 栩栩如生 ， 寓意 顾名思义 ！ 网站 售价 4600 元 ！ 超值 ！ 翠 王朝 - 徐丹',1
'什么 是 顶级 翡翠 ？ 这 戒面 就是 ， 虽小 但种',1
'我 今儿 逛大中 ， 自动 去 三星 的 专柜 ，   手机   冰箱   电视   职业病   而且 还',1
'花好月圆 冰紫 翡翠 摆件 高 23 公分 左右 ， 正 紫色 偏红 + 正阳 绿 ， 在 摆件 里面 属于',1
'今天 真的 看到 了 ， 保险 很 重要 ！',1
'三星 威武 。   《 Galaxy   Note   2 销量 突破 500 万 》   ( 来自   机 新浪网 )   http : / / t . cn',1
'中国 平安 免费送 了 我 一份 保险 ！ 占 了 一个 小便宜 ， 得瑟得 瑟 ！ ！ 从来 没有 占过 小便',1
'一对 清代 官帽 翡翠 花翎 ， 品相 完美 ， 做 把',1
'六 公斤 翡翠 观音 ， 带翠带 紫罗兰 ， 超 便宜 。 不要',1
'三彩 翡翠 猴桃 坠   种质 细腻 温润 ， 工艺 精巧 ， 三彩 设计 为 猴桃 造型 ， 俏雕 蝙蝠 和 如意 梗 ， 寿桃 飘阳 绿之色 分外 显眼 ， 有 福寿 连连 的 美好 寓意   4.2 × 2.3 × 0',1
'冰种 紫罗兰 如意 小 挂件 ， 颜色 好 ， 肉质 细   ， 尺寸 稍 小 ， 如果 肯 稍微 镶嵌 也 是 一件 漂亮 的 宝贝 ！ 高 ： 24.6 mm   宽 ： 18.9 mm   厚 ： 5.6 mm   售价 1880 元 ， 超值 推',1
我,1
'三星 手机 拍摄',1
'很漂亮 的 翡翠 。   宜霏 _   来看 。 有没有',1
'精美绝伦 的 紫翡 欣赏   -   耳环 、 项链 、 戒指 / 富御 rich   jade   项链 / 七彩 云南   　 　 翡翠 集 天地 日月 之 精华 ， 承 山川 土地 之 精髓 ， 是 世间 难得 的   （ 图片',1
'礼记 中 说道 ＂ 君子 必 佩玉 ＂ ＂ 君子 比德 于玉 ＂ ， 玉 的 美德 让 佩戴 的 人 洁身 明智 ， 这里 的 玉指 的 正是 有着 上千年 文化 历史 的 和田玉 。 中国 人爱 玉成 痴 ， 却 多 喜欢 舶 来 的 翡翠 ， 得闲 的 时候 也 可以 品品 和田玉 的 美 ， 它 的 温润 朴善 一',1
'我 觉得 三星 的 手',1
'年底 再 买手机 我 说不定 真的 要 和 三星 S3 拜拜 了 ， 这 款 机子 的 字库 问题 挺 严重 的 ， 可是 我 真的 好喜',1
'非 翡翠 战火纷飞 的 阿富汗 不仅 盛产 石油 ， 阿富汗 碧玺 一点 也 不 逊色 巴西 碧玺 。 想学点 各种 宝石 知识 ， 就 关注 石 定制 工匠   吧',1
'我要 高冰种 飘花 ， 翡翠 要 先种',1
'收到 新 礼物 ， 从来 没戴过 翡翠 ， 说 是 会',1
'# 冰种 红翡 # 全天然 冰种 红翡 ， 别以为 翡翠 就 只有 绿色 值钱 ， 红 翡到 冰种 级别 比较 难得 ， 这 一件 冰润 得黎 颜色 分布 很 均匀 ， 而且 鲜艳 夺',1
'味韵 - bao   / 岩 :   琳 Susan : 翡翠 的 魅力 ， 我 相信 确',1
'糯种 光润 柔美 靓丽 淡紫 浪漫 翡翠 A 货 手镯 57.7 mm   带 权威 证书 尺寸 ： 57.7 mm * 13mm * 6.6 mm   46.58 克   糯种 淡 紫罗兰 手镯 ， 水亮 光润 ， 细滑 均匀 ， 淡雅 紫罗兰 ， 独特 魅力 ， 不 见光死 ，',1
'# 翡翠 源 经典 豹纹 花青 系列 # 采用 备受 青睐 的 豹纹 花青 原料 打造 的 圆满 系列 ， 翠绿色 的 翡翠 上 有着 天然 的 纹理 ， 好似 美丽 的 豹纹 。 加上 18K 金 勾勒 的 芳草 ， 如 在 微风 中 摇曳 ， 展现 女性 妩媚 身姿 ， 个性 十足 。 感 的 微笑 的 小远   瓜之家   uee',1
'哈 ， 因为 尚雯婕 ， 我',1
'三星 GT - I8530 带 投影 的',1
'保险 可 让 您老 有所 依 、 病有所医 、 爱 有所 继 、 幼 有所 护 、 壮 有所 倚 、 亲 有所 奉 、 残 有所 仗 、 钱 有所 积 、 产 有所 保 、 财 有所 承 ， 买 一份 保险 ， 就',1
'有没有 人 思考 过 我们 为什么 会爱上 翡翠 呢 ？ 所谓 “ 世人 皆 爱翡 ” ， 女人爱 它 的 雍容华贵 ， 优雅 大气 ； 男人 爱 它 的 沉稳 内敛 ， 象征 尊贵 ； 老人 爱 它 的 凝神 静气 保平安 ； 孩童',1
'在 收藏界 ， 翡翠 一直 以来 都 保持 着 宠贵 之姿 ， 原材料 的 稀少 使得 它 更加 的 弥足珍贵 ， 拥有 极高 的 收藏 价值 和 投资 空间 。 而 这种 市场 上 本来 就 稀少 的 紫罗兰 翡翠 更是 身价 不菲 ， 这个 手镯 玉质 温润 透亮 ， 明亮 细致',1
'蝴蝶 一生 只爱 一个 伴侣 ， 翡翠 是 玉石 中 最 坚硬 难摧 的 品类 ， “ 蝶翠 ” 寓意 着 忠贞不渝 、 坚不可摧 的 爱情 。 在 七夕 佳节 ， 鹊桥相会 的 美好 时刻 ， 将 你 最 真的 情意 传达 给 最 爱 的 她 。 此生 相伴 、 至死不渝',1
'这 翡翠',1
'我 怎么 就 不 喜欢 “ 施华洛 世奇 ” 这样 的 人造 “ 玻璃 ” 呢 ？ 就是 喜欢 翡翠 等 天然',1
'# 我 有 我 的 you',1
'我 的 手机 已经 成功 的 被 班主任 没收 了 T   T   从 初中 到 高中 第一次 手机 被 没收 啊啊啊   人生 到处 充满 了 黑暗 手机 再也 回不来 了 我 可爱 的 三星 大 兔子 啊 啊 我 前 天才 刷 了 系统 还 没 好好 抚摸 你 的   我要 转班 啊啊啊 我 受不了 这个 班 了 我 的 手机 我 的 自由 啊啊啊   好 了 再也 联系 不到 我 了 我 要 消',1
'Note2 相机 好 强大 ， 绝 不亚于 相机 的 效果 ！ 让 我 在 这 漫天 飞舞 的 雪天 里 找到 灵感 大爱 三 星星 手机   我 在 : http : / / t . cn',1
'冰种 翡翠 随行 桃子 ， 水长 ， 种质 细腻',1
'我 一年 前 就 预言 了 DC 和 手机 的 深度 结合 ， 随着 技术 的 发展 今天 的 非主流 早晚 会 成为 主流 ！ 三星 勇于创新 ， 好样 的 ！ 苹果 如 再 继续 保守 ， 那 早晚 会 成为 今天 的 诺基亚',1
'冰种 三彩 缅甸 翡翠 a 货 手链 ， 非常 给力 的 手链 ， 用来 送 美眉 肯定 什么 问题 都 解决 了 [ 笑哈',1
'现在 正在 看 三星 在 全球 首发 galaxy   note   2 的 视频 ， 太',1
'还是 葡萄 美 ！ 抵抗 不了 诱惑 ！ 我 那天 看 上 一块 不小 的 绿纹石 ， 没收 … 但是 用 不了 多长时间 估计 就 得 涨价 不少 … 发现 我 喜欢',1
'就 这次 出去 耍 拍 的 ？ 手机 拍摄 效果 确实 不 摆 了',1
'翡翠 给 我 带来 太 多 乐趣 ， 谢谢你们 也 喜欢 。 L - Alwa',1
'现在 才 发现 买 三星 手机 是 个 多么 正确 的 选择 刚才 不 小心 从 二楼 摔下去 ， 捡起来 把 电池 装 上 ， 手机 完好 如初 ， 5.5 的 屏 ， 要是 摔碎 了 换 不起 ～ ～ ～ ～ 支',1
'翡翠 黄 翡翠 小 挂件 ， 一鸣惊人 ， 财大 叶大 ！ 尺寸 38.2 * 14 * 11m',1
'表示 听过 三星 手机 ， 真的 很 感动 。',1
'超值 宝贝 推荐 ： 冰玻种 晴水 缅甸 翡翠 飞龙在天 挂件 ， 高 44.5 mm ， 宽 23.7 mm ， 厚 11.2 mm   ：',1
'天天 好 心情 ！ 现代 话剧 ， 越来越 看 不 明白 了 ... 虽然 依然 喜欢 话剧 ， 依然 会 去 看 ， 但 显然 依然 将 欣赏 不 . 台湾 的 话剧 是 肢体 语言 为主 ？ 这 是 与 大陆 话剧 的 区别 ？ 不管怎样 ， 还是 喜欢 经典 的 老 话剧 ， 尤其 是 北京人艺 的 话剧 ... 今晚 的 话剧 偶 欣赏 不了 ， 却 意外 发现 三星 手机 拍出 的 剧场 周',1
'胸链 上 的 翡翠 呈圆形 ， 代表 了 天地 之间 的 和谐 圆满 ， 象征 了 永无 终结 、 永环永圆 。 近 千年 的 东方文化 中 ， 翡翠 不仅 是 爱情 的 忠诚 、 友谊 的 传递 ， 更是 亲情 的 延续 。 它 带 着 吉祥 的 寓意 ，',1
'昨天 结婚 一周年 ， 收到 了 老公公 送 我 的 一块 如意 翡翠 ， 好 贵重 ， 但是 我',1
'谢谢 MM 用心 欣赏 ~ ~ ~ 好 的 舒 和 翡翠 真的 有 惊人 相似 的 质地 和 韵味   相信 随着 大家 对 她 的 认知   越来越 多',1
喜,1
'黄   金有价 ， 翡翠 无',1
'我 有',1
'难得 的 紫罗兰 翡翠 ， 种质 清润 细腻 ， 色泽 明丽 柔美 ， 尺寸 较大 ， 佩戴 起来 较为 醒目   ：   糯冰种 紫罗兰 缅甸 翡翠 飞龙在天 挂件   高 ： 58.8 mm   宽 ： 33.3 mm   厚 ： 7.1 mm  ',1
'极具 设计 感 的 一款 碎 钻 镶嵌 翡翠 旦面 项链 ， 钻石 的 闪耀 ， 金属 感 的 冷艳 ， 翡翠 的 温润 ， 交融 出 尊贵 优雅 的 气场 ， 如果 你 有 一条 小黑裙 ， 那么 请 搭配 翡翠 吧 ！ 大福 之',1
'呵呵 这个 玉壶 是 文人 手把 壶 吧 ， 整块 翡翠 雕琢 的 ， 做工 比较 秀美 ， 淡雅 ， 竹节 形式 ， 更 体现 文人 的 节操 ， 不',1
'# 寻找 阳光 有缘人 # 祝福 阳光 保险 越来越 好 ！ 着 的 地盘 佩惠 9016 后 依旧 美丽   地址 ： http : / / t . c',1
'许多 粉丝 要 与 我 合影 ， 这位 女士 是 商会 的 副会长 ， 她 佩戴 了 漂亮 的 翡',1
'州 平安 林赋 : 是 啊 ！ 大家 一起 加油 努力 ！ 普及 保险 也 是 相当于',1
'适合 年',1
'天然 翡翠 雕 “ 玉兰花 ” 镶 钻 吊 坠 ， 估价 680 万至 750 万港元 ， 2012 苏富比 秋 拍 翡翠 专场 。 这块 玉兰花 吊坠身 浑厚 通透 ， 细润 浓绿 ， 造型 生动 秀丽 ， 展现出 的 纯净 优雅 极为 动',1
'硬度 大 ， 悬空 轻敲 ， 声音 清脆悦耳 ~ ~ ~ 披金显 富贵 、 戴玉 保平安 ； 佩戴 玉石 之王 （ 翡翠 ） ， 除了 保平安 以外 ， 翡翠 自身 释放出来 的 微量元素 也 可 有益 身体健康   翡翠 扳指   内径 ： 19mm   面长 * 宽 * 厚 ： 28 *',1
'玻璃 种满 了 翡翠 福豆 ！ 拿到',1
'什么 都 是 需要 时候 再 买 ， 唯独 保险 不 可以 ， 当 风险 来临 时候 ， 我们 想起 它 已经 来不及 了 ， 我们 一定 要 早 准备 ， 越早 越 好 ， 我们 可以 掌握 手中 的 金钱 ， 不 可以 掌握 风险 ， 人无远虑 必有近忧 ， 没有 一夜 暴富 ， 却 常常 有',1
'三星 note2 一个 真正 显脸 小 的 手机',1
'好 喜欢 这个 翡翠 米勒',1
'再 一次 膜拜 神奇 诺基亚 ！ 今天 让 我 见识 到 了 诺基亚 的 另 一向 技能 ！ 是 这样 的   今天 和 - 那个 胖子   在 奶奶家   我 的 三星 手机 没电 了   他 拿出 神奇 诺基亚 的 充电器   居然 插上 了 ！',1
'镶嵌 作品 展示 ， 种色',1
'主要 是 指 翡翠 ， 玉有 灵性 ， 玉通 人性 。 这 只 镯子 太好了',1
'正阳 满绿 ， 这才',1
'给 家人 一人 买 了 一个 玉坠 ， 心里 很 开心 ！ 我 爱 翡翠 ， 希望 给 我们 都 带来 平安 和 顺利 ！ 0 - Ray   亲爱 的 ， 等 你 回来 我们 再 去 挑 一',1
'所有 的 饰品 中 ， 我 唯独',1
'冰玻种 正阳 绿 白金 真 钻 马眼 戒指 ， 这样 的 造型 也 很 好看 ， 男女 皆宜 。 特价 6900 元 一只 ， 性',1
'我 在 一个月 内 的 三个 手机 ， 果然 给力 。 还是 最喜',1
'和田玉 出来 的 效果 也 很 不错 的 哦 ， 过',1
'[ 低售 翡翠 ] 翡翠 手串 ， 水头',1
'# 大 手机 显脸 小 #   三星 手机 是 我',1
'我 喜欢 这样 的 手机 ， 简',1
'欣赏 各式各样 的 翡翠 艺术品 ， 不论是 摆件 ， 还是 挂件 ， 最先 感受 到 的 就是 它 那 难忘 的 一抹 绿色 。 这种 绿能 给 人 和平 、 宁静 、 吉祥 的 感觉 ， 翡翠 应该 就是 凭着 它 特有 的 这种 鲜绿色 而 让 人 喜欢 的 。   冰种 满绿 缅甸 翡翠',1
'三星 好样 的 ~ 不愧',1
'在 宁易购   1699 抢购 的   和 iphone5 一样 清晰 ， 一样 超薄 的 TD1 . 5G 四核 神机   中兴 u985   跑 风 超越 三星 S3   很 不错   兴 通讯 官方 微博   兴 通讯 智能 终端   兴 _ 王勇   兴 通讯 云 计算   兴 手机 体验   几位 广东省委 省管 领导 看到 都 夸好   下次 去 北京 给 工信部 的 领导 也 推荐 下 这款 国产 神',1
'极品 翡翠 树叶   群镶碎 钻   柔顺 的 玫瑰 金包边   细腻 的',1
'四色 寿比南山 翡翠 摆件 ， 颜色 丰富 ， 比较 少见   连 底座 长 290m',1
'买 哪个 手机 好 呢 ？ ？ 纠结 ！ ！ ！ 过年 还是 等 新机型 吧 。 三星',1
'三星 手机 的 相机 功能 越来越 牛叉 了 。',1
'大半夜 的 ， 不 小心 在 家里 把 手机 从 楼上 摔 到 楼下 了 。 摔成 了 3 块 ， 相距 3 、 4 米 。 忐忑 ！ 找齐 ， 拼 起来 ， 开机 ， 正常',1
'我 刚刚 在 淘宝 发布 了 天然 翡翠 A 货   冰种 飘翠阳 绿福瓜 快 来看 看吧 ！   用 最 平民 的 价格 ， 买 高端 翡翠   宝网   http : / / t . cn / zj6',1
'乖巧 而 可爱 的 小翠豆 ， 拓展 了 翡',1
'三星 手机 太牛 了 ， 进',1
'清代 翡翠 瓶 ， 国外 馆藏 ， 个人 觉得 此瓶 美料 与 巧工 的 完美 结合 ， 已经 超过 了 国内',1
'玻冰种 高工',1
'很 独特 的 飘花 形态 ， 漫漫 洒洒 ， 疏密 有 致 ， 尺寸 非常 厚实 ： 高 ： 46mm   宽 ： 24.3 mm   厚 ： 13.7 mm   ：     冰种 飘花 缅甸 翡翠 a 货 喜鹊 花 开 挂件   高 ： 46mm   宽 ： 24.3 mm  ',1
'翡翠 保平安 顺利 ， 石榴石 保持 生命力 ， 黄水晶 给予 财富 。 应',1
'冰种 翡翠 ： 水头 特佳 ， 晶莹 透彻 ， 色淡 或 无色 ， 是 “ 有种 无色 ” 的 翡',1
'上 新 预告 、 老种 飘花 翡翠 a 货 手镯 ， 完美 品相 ， 无瑕 。 内疚 53.4 ， 价格 大四 。 女人 节 晚上',1
'智能手机 的 军备竞赛 已经 进入 了 白热化 ， 诺基亚 推出 了 4100 万 像素 照相 手机 ， 华为 推出 最快 手机 ， 作为 “ 配置 大王 ” 的 三星 不会 落后 ， 韩国 人 将 采用 基于 塑料 基板 制作 可折叠 的 或者 弧形 的 显示屏 — — 可折叠 手机 ， 这会 很 好 的 利用 三',1
'超大 蛋面 翡翠 项链 ， 18k 金 ， 镶嵌 100 多粒 ， 顶部 镶有 3 颗 红宝石 ， 似 众星捧月 般 围绕 着 翡翠 ， 散发出 璀璨 星光 ， “ 女王 之星 ” 霸气 外露 ， 无不 透露 着 女王 的 威严 华贵 ，',1
'世界 上 任何 宝玉石 的 绿 ， 都 没有 像 翡翠 的 绿 那么 艳丽 、 丰富 ， 给人以 生命 活力 ， 似如活 的 生命 ， 碧绿 清澄 生机盎然 。',1
'感受 到 了 ， 对于 我们 这种 缺火 的 人 来说 ， 龙是 吉物 。 而且 这块 翡翠 温润 细腻 ， 很喜',1
'我 从小 喜欢 玉 — — 翡翠 ， 人养玉 ， 玉 养人 ， 有话 说 披金显 富贵 ， 带玉 保平安 ， 现在 玉比金贵 很多 ， 所谓 黄金 有价 ， 玉 无价 。 我 喜欢 另类 的 玉饰 — — 玉珠 项链 ， 老婆 说 老土 ， 我 说 她 不 懂 ， 这是 “ 品味 ” ， 质',1
